Vp,gesch,age,herk,bildg,min,item,itemid,rat,typ
172,m,24,Ba-Wü,Abi,66,eine böse Zunge haben,NH20_09,1,meto
172,m,24,Ba-Wü,Abi,66,etwas unter vier Augen besprechen,NH20_14,2,meto
172,m,24,Ba-Wü,Abi,66,sich nicht wohl in seiner Haut fühlen,NH20_20,2,meto
172,m,24,Ba-Wü,Abi,66,große Augen machen,NH20_21,1,meto
173,w,18,Meck-Pomm,MR,53,mit leeren Händen kommen,NH14_01,3,meto
173,w,18,Meck-Pomm,MR,53,seine eigenen vier Wände haben,NH14_03,3,meto
173,w,18,Meck-Pomm,MR,53,auf den Beinen sein,NH14_04,4,meto
173,w,18,Meck-Pomm,MR,53,kein Auge zutun,NH14_10,4,meto
173,w,18,Meck-Pomm,MR,53,über alle Berge sein,NH14_16,2,meto
173,w,18,Meck-Pomm,MR,53,sich aufs Ohr legen,NH14_21,2,meto
173,w,18,Meck-Pomm,MR,53,in falsche Hände geraten,NH14_26,2,meto
173,w,18,Meck-Pomm,MR,53,die Finger von etwas lassen,NH14_27,4,meto
173,w,18,Meck-Pomm,MR,53,mit seinen Reizen spielen,NH14_28,3,meto
173,w,18,Meck-Pomm,MR,53,jemandem knurrt der Magen,NH14_29,2,meto
173,w,18,Meck-Pomm,MR,53,jemandem läuft ein Schauer über den Rücken,NH19_02,3,meto
173,w,18,Meck-Pomm,MR,53,sich unters Messer legen,NH19_07,4,meto
173,w,18,Meck-Pomm,MR,53,vor jemandes Nase stehen,NH19_08,3,meto
173,w,18,Meck-Pomm,MR,53,keine Papiere haben,NH19_09,3,meto
173,w,18,Meck-Pomm,MR,53,etwas nicht aus den Augen lassen,NH19_13,3,meto
173,w,18,Meck-Pomm,MR,53,jemandem schlägt das Herz bis zum Hals,NH19_18,3,meto
173,w,18,Meck-Pomm,MR,53,etwas aus eigener Tasche bezahlen,NH19_22,2,meto
173,w,18,Meck-Pomm,MR,53,die Nase rümpfen,NH19_25,2,meto
173,w,18,Meck-Pomm,MR,53,einen Luftsprung machen,NH19_27,2,meto
173,w,18,Meck-Pomm,MR,53,keinen Finger krümmen,NH20_02,2,meto
173,w,18,Meck-Pomm,MR,53,in den roten Zahlen sein,NH20_03,2,meto
173,w,18,Meck-Pomm,MR,53,kein Wort über die Lippen bringen,NH20_04,2,meto
173,w,18,Meck-Pomm,MR,53,das letzte Wort haben,NH20_08,2,meto
173,w,18,Meck-Pomm,MR,53,eine böse Zunge haben,NH20_09,2,meto
173,w,18,Meck-Pomm,MR,53,etwas unter vier Augen besprechen,NH20_14,3,meto
173,w,18,Meck-Pomm,MR,53,sich nicht wohl in seiner Haut fühlen,NH20_20,3,meto
173,w,18,Meck-Pomm,MR,53,große Augen machen,NH20_21,2,meto
175,m,34,Hessen,Prom,48,mit leeren Händen kommen,NH14_01,2,meto
175,m,34,Hessen,Prom,48,seine eigenen vier Wände haben,NH14_03,2,meto
175,m,34,Hessen,Prom,48,auf den Beinen sein,NH14_04,3,meto
175,m,34,Hessen,Prom,48,kein Auge zutun,NH14_10,2,meto
175,m,34,Hessen,Prom,48,über alle Berge sein,NH14_16,2,meto
175,m,34,Hessen,Prom,48,sich aufs Ohr legen,NH14_21,2,meto
175,m,34,Hessen,Prom,48,in falsche Hände geraten,NH14_26,1,meto
175,m,34,Hessen,Prom,48,die Finger von etwas lassen,NH14_27,2,meto
175,m,34,Hessen,Prom,48,mit seinen Reizen spielen,NH14_28,2,meto
175,m,34,Hessen,Prom,48,jemandem knurrt der Magen,NH14_29,2,meto
175,m,34,Hessen,Prom,48,jemandem läuft ein Schauer über den Rücken,NH19_02,4,meto
175,m,34,Hessen,Prom,48,sich unters Messer legen,NH19_07,2,meto
175,m,34,Hessen,Prom,48,vor jemandes Nase stehen,NH19_08,4,meto
175,m,34,Hessen,Prom,48,keine Papiere haben,NH19_09,4,meto
175,m,34,Hessen,Prom,48,etwas nicht aus den Augen lassen,NH19_13,4,meto
175,m,34,Hessen,Prom,48,jemandem schlägt das Herz bis zum Hals,NH19_18,3,meto
175,m,34,Hessen,Prom,48,etwas aus eigener Tasche bezahlen,NH19_22,2,meto
175,m,34,Hessen,Prom,48,die Nase rümpfen,NH19_25,2,meto
175,m,34,Hessen,Prom,48,einen Luftsprung machen,NH19_27,1,meto
175,m,34,Hessen,Prom,48,keinen Finger krümmen,NH20_02,2,meto
175,m,34,Hessen,Prom,48,in den roten Zahlen sein,NH20_03,2,meto
175,m,34,Hessen,Prom,48,kein Wort über die Lippen bringen,NH20_04,2,meto
175,m,34,Hessen,Prom,48,das letzte Wort haben,NH20_08,2,meto
175,m,34,Hessen,Prom,48,eine böse Zunge haben,NH20_09,2,meto
175,m,34,Hessen,Prom,48,etwas unter vier Augen besprechen,NH20_14,2,meto
175,m,34,Hessen,Prom,48,sich nicht wohl in seiner Haut fühlen,NH20_20,2,meto
175,m,34,Hessen,Prom,48,große Augen machen,NH20_21,2,meto
177,m,20,Bayern,Abi,75,mit leeren Händen kommen,NH14_01,3,meto
177,m,20,Bayern,Abi,75,seine eigenen vier Wände haben,NH14_03,4,meto
177,m,20,Bayern,Abi,75,auf den Beinen sein,NH14_04,3,meto
177,m,20,Bayern,Abi,75,kein Auge zutun,NH14_10,3,meto
177,m,20,Bayern,Abi,75,über alle Berge sein,NH14_16,3,meto
177,m,20,Bayern,Abi,75,sich aufs Ohr legen,NH14_21,3,meto
177,m,20,Bayern,Abi,75,in falsche Hände geraten,NH14_26,3,meto
177,m,20,Bayern,Abi,75,die Finger von etwas lassen,NH14_27,3,meto
177,m,20,Bayern,Abi,75,mit seinen Reizen spielen,NH14_28,2,meto
177,m,20,Bayern,Abi,75,jemandem knurrt der Magen,NH14_29,4,meto
177,m,20,Bayern,Abi,75,jemandem läuft ein Schauer über den Rücken,NH19_02,3,meto
177,m,20,Bayern,Abi,75,sich unters Messer legen,NH19_07,4,meto
177,m,20,Bayern,Abi,75,vor jemandes Nase stehen,NH19_08,3,meto
177,m,20,Bayern,Abi,75,keine Papiere haben,NH19_09,3,meto
177,m,20,Bayern,Abi,75,etwas nicht aus den Augen lassen,NH19_13,3,meto
177,m,20,Bayern,Abi,75,jemandem schlägt das Herz bis zum Hals,NH19_18,3,meto
177,m,20,Bayern,Abi,75,etwas aus eigener Tasche bezahlen,NH19_22,2,meto
177,m,20,Bayern,Abi,75,die Nase rümpfen,NH19_25,2,meto
177,m,20,Bayern,Abi,75,einen Luftsprung machen,NH19_27,3,meto
177,m,20,Bayern,Abi,75,keinen Finger krümmen,NH20_02,3,meto
177,m,20,Bayern,Abi,75,in den roten Zahlen sein,NH20_03,1,meto
177,m,20,Bayern,Abi,75,kein Wort über die Lippen bringen,NH20_04,4,meto
177,m,20,Bayern,Abi,75,das letzte Wort haben,NH20_08,3,meto
177,m,20,Bayern,Abi,75,eine böse Zunge haben,NH20_09,1,meto
177,m,20,Bayern,Abi,75,etwas unter vier Augen besprechen,NH20_14,3,meto
177,m,20,Bayern,Abi,75,sich nicht wohl in seiner Haut fühlen,NH20_20,3,meto
177,m,20,Bayern,Abi,75,große Augen machen,NH20_21,3,meto
135,m,30,Rhein-Pf,Uni,108,keinen Spaß verstehen,NH14_06,1,woe
135,m,30,Rhein-Pf,Uni,108,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
135,m,30,Rhein-Pf,Uni,108,auf jemanden ist kein Verlass,NH14_09,4,woe
135,m,30,Rhein-Pf,Uni,108,jemandem die Vorfahrt nehmen,NH14_11,4,woe
135,m,30,Rhein-Pf,Uni,108,sich nicht von der Stelle rühren,NH14_12,3,woe
135,m,30,Rhein-Pf,Uni,108,einen Rausch haben,NH14_13,4,woe
135,m,30,Rhein-Pf,Uni,108,jemandem Gesellschaft leisten,NH14_15,4,woe
135,m,30,Rhein-Pf,Uni,108,auf der Durchreise sein,NH14_17,2,woe
135,m,30,Rhein-Pf,Uni,108,keine Chance haben,NH14_18,3,woe
135,m,30,Rhein-Pf,Uni,108,Folgerungen ziehen,NH14_19,4,woe
135,m,30,Rhein-Pf,Uni,108,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
135,m,30,Rhein-Pf,Uni,108,in Führung gehen (beim Sport),NH14_22,4,woe
135,m,30,Rhein-Pf,Uni,108,jemandem Unrecht tun,NH14_23,4,woe
135,m,30,Rhein-Pf,Uni,108,zur Debatte stehen,NH14_24,3,woe
135,m,30,Rhein-Pf,Uni,108,etwas aus Prinzip tun,NH14_25,3,woe
135,m,30,Rhein-Pf,Uni,108,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
135,m,30,Rhein-Pf,Uni,108,jemandem die Laune verderben,NH14_31,2,woe
135,m,30,Rhein-Pf,Uni,108,einen Eid schwören,NH19_01,3,woe
135,m,30,Rhein-Pf,Uni,108,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
135,m,30,Rhein-Pf,Uni,108,Der Schlauch kam zum Einsatz.),NH19_04,2,woe
135,m,30,Rhein-Pf,Uni,108,im Team arbeiten,NH19_05,2,woe
135,m,30,Rhein-Pf,Uni,108,an Bord gehen,NH19_06,4,woe
135,m,30,Rhein-Pf,Uni,108,etwas ist in jemandes Interesse,NH19_10,4,woe
135,m,30,Rhein-Pf,Uni,108,etwas in Stücke schlagen,NH19_11,1,woe
135,m,30,Rhein-Pf,Uni,108,Langeweile haben,NH19_12,2,woe
135,m,30,Rhein-Pf,Uni,108,sein eigenes Leben haben,NH19_14,4,woe
135,m,30,Rhein-Pf,Uni,108,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
135,m,30,Rhein-Pf,Uni,108,in Erfüllung gehen,NH19_17,4,woe
135,m,30,Rhein-Pf,Uni,108,das Thema wechseln,NH19_19,4,woe
135,m,30,Rhein-Pf,Uni,108,etwas ist nicht jemandes Sache,NH19_20,2,woe
135,m,30,Rhein-Pf,Uni,108,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
135,m,30,Rhein-Pf,Uni,108,in Kontakt bleiben,NH19_23,3,woe
135,m,30,Rhein-Pf,Uni,108,etwas zu seinem Vorteil nutzen,NH19_26,2,woe
135,m,30,Rhein-Pf,Uni,108,in Raten zahlen,NH19_28,4,woe
135,m,30,Rhein-Pf,Uni,108,seine Berechtigung haben,NH19_29,3,woe
135,m,30,Rhein-Pf,Uni,108,in Hörweite sein,NH19_32,4,woe
135,m,30,Rhein-Pf,Uni,108,außer Betrieb sein,NH19_33,4,woe
135,m,30,Rhein-Pf,Uni,108,keinerlei Mitgefühl haben,NH20_01,4,woe
135,m,30,Rhein-Pf,Uni,108,ein schlechtes Gewissen haben,NH20_05,4,woe
135,m,30,Rhein-Pf,Uni,108,einen empfindlichen Magen haben,NH20_07,4,woe
135,m,30,Rhein-Pf,Uni,108,zur Seite gehen,NH20_12,4,woe
135,m,30,Rhein-Pf,Uni,108,seine Meinung ändern,NH20_13,4,woe
135,m,30,Rhein-Pf,Uni,108,jemandem die Laune verderben,NH20_16,3,woe
135,m,30,Rhein-Pf,Uni,108,jemanden in Gefahr bringen,NH20_17,4,woe
135,m,30,Rhein-Pf,Uni,108,sich schütteln vor Lachen,NH20_18,2,woe
135,m,30,Rhein-Pf,Uni,108,etwas auf Vorrat kaufen,NH20_19,4,woe
135,m,30,Rhein-Pf,Uni,108,jemandes gutes Recht sein,NH20_22,2,woe
135,m,30,Rhein-Pf,Uni,108,etwas zum Selbstzweck betreiben,NH20_23,3,woe
135,m,30,Rhein-Pf,Uni,108,etwas im Halbschlaf hören,NH20_24,3,woe
135,m,30,Rhein-Pf,Uni,108,Fahrerflucht begehen,NH20_27,4,woe
135,m,30,Rhein-Pf,Uni,108,auf dumme Gedanken kommen,NH20_28,2,woe
135,m,30,Rhein-Pf,Uni,108,Schritttempo fahren,NH20_31,4,woe
136,m,18,Brandbg,Abi,62,keinen Spaß verstehen,NH14_06,1,woe
136,m,18,Brandbg,Abi,62,etwas an die Öffentlichkeit bringen,NH14_08,1,woe
136,m,18,Brandbg,Abi,62,auf jemanden ist kein Verlass,NH14_09,2,woe
136,m,18,Brandbg,Abi,62,jemandem die Vorfahrt nehmen,NH14_11,3,woe
136,m,18,Brandbg,Abi,62,sich nicht von der Stelle rühren,NH14_12,4,woe
136,m,18,Brandbg,Abi,62,einen Rausch haben,NH14_13,4,woe
136,m,18,Brandbg,Abi,62,jemandem Gesellschaft leisten,NH14_15,2,woe
136,m,18,Brandbg,Abi,62,auf der Durchreise sein,NH14_17,4,woe
136,m,18,Brandbg,Abi,62,keine Chance haben,NH14_18,4,woe
136,m,18,Brandbg,Abi,62,Folgerungen ziehen,NH14_19,1,woe
136,m,18,Brandbg,Abi,62,ein ungeschriebenes Gesetz sein,NH14_20,4,woe
136,m,18,Brandbg,Abi,62,in Führung gehen (beim Sport),NH14_22,3,woe
136,m,18,Brandbg,Abi,62,jemandem Unrecht tun,NH14_23,2,woe
136,m,18,Brandbg,Abi,62,zur Debatte stehen,NH14_24,1,woe
136,m,18,Brandbg,Abi,62,etwas aus Prinzip tun,NH14_25,3,woe
136,m,18,Brandbg,Abi,62,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
136,m,18,Brandbg,Abi,62,jemandem die Laune verderben,NH14_31,3,woe
136,m,18,Brandbg,Abi,62,einen Eid schwören,NH19_01,3,woe
136,m,18,Brandbg,Abi,62,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
136,m,18,Brandbg,Abi,62,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
136,m,18,Brandbg,Abi,62,im Team arbeiten,NH19_05,2,woe
136,m,18,Brandbg,Abi,62,an Bord gehen,NH19_06,2,woe
136,m,18,Brandbg,Abi,62,etwas ist in jemandes Interesse,NH19_10,4,woe
136,m,18,Brandbg,Abi,62,etwas in Stücke schlagen,NH19_11,4,woe
136,m,18,Brandbg,Abi,62,Langeweile haben,NH19_12,4,woe
136,m,18,Brandbg,Abi,62,sein eigenes Leben haben,NH19_14,1,woe
136,m,18,Brandbg,Abi,62,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
136,m,18,Brandbg,Abi,62,in Erfüllung gehen,NH19_17,4,woe
136,m,18,Brandbg,Abi,62,das Thema wechseln,NH19_19,4,woe
136,m,18,Brandbg,Abi,62,etwas ist nicht jemandes Sache,NH19_20,3,woe
136,m,18,Brandbg,Abi,62,jemanden im Vorbeigehen grüßen,NH19_21,3,woe
136,m,18,Brandbg,Abi,62,in Kontakt bleiben,NH19_23,4,woe
136,m,18,Brandbg,Abi,62,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
136,m,18,Brandbg,Abi,62,in Raten zahlen,NH19_28,4,woe
136,m,18,Brandbg,Abi,62,seine Berechtigung haben,NH19_29,4,woe
136,m,18,Brandbg,Abi,62,in Hörweite sein,NH19_32,4,woe
136,m,18,Brandbg,Abi,62,außer Betrieb sein,NH19_33,4,woe
136,m,18,Brandbg,Abi,62,keinerlei Mitgefühl haben,NH20_01,4,woe
136,m,18,Brandbg,Abi,62,ein schlechtes Gewissen haben,NH20_05,4,woe
136,m,18,Brandbg,Abi,62,einen empfindlichen Magen haben,NH20_07,4,woe
136,m,18,Brandbg,Abi,62,zur Seite gehen,NH20_12,4,woe
136,m,18,Brandbg,Abi,62,seine Meinung ändern,NH20_13,4,woe
136,m,18,Brandbg,Abi,62,jemandem die Laune verderben,NH20_16,2,woe
136,m,18,Brandbg,Abi,62,jemanden in Gefahr bringen,NH20_17,4,woe
136,m,18,Brandbg,Abi,62,sich schütteln vor Lachen,NH20_18,3,woe
136,m,18,Brandbg,Abi,62,etwas auf Vorrat kaufen,NH20_19,4,woe
136,m,18,Brandbg,Abi,62,jemandes gutes Recht sein,NH20_22,4,woe
136,m,18,Brandbg,Abi,62,etwas zum Selbstzweck betreiben,NH20_23,4,woe
136,m,18,Brandbg,Abi,62,etwas im Halbschlaf hören,NH20_24,4,woe
136,m,18,Brandbg,Abi,62,Fahrerflucht begehen,NH20_27,4,woe
136,m,18,Brandbg,Abi,62,auf dumme Gedanken kommen,NH20_28,4,woe
136,m,18,Brandbg,Abi,62,Schritttempo fahren,NH20_31,4,woe
137,m,21,Schleswig,Abi,86,keinen Spaß verstehen,NH14_06,1,woe
137,m,21,Schleswig,Abi,86,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
137,m,21,Schleswig,Abi,86,auf jemanden ist kein Verlass,NH14_09,4,woe
137,m,21,Schleswig,Abi,86,jemandem die Vorfahrt nehmen,NH14_11,2,woe
137,m,21,Schleswig,Abi,86,sich nicht von der Stelle rühren,NH14_12,2,woe
137,m,21,Schleswig,Abi,86,einen Rausch haben,NH14_13,2,woe
137,m,21,Schleswig,Abi,86,jemandem Gesellschaft leisten,NH14_15,3,woe
137,m,21,Schleswig,Abi,86,auf der Durchreise sein,NH14_17,3,woe
137,m,21,Schleswig,Abi,86,keine Chance haben,NH14_18,2,woe
137,m,21,Schleswig,Abi,86,Folgerungen ziehen,NH14_19,2,woe
137,m,21,Schleswig,Abi,86,ein ungeschriebenes Gesetz sein,NH14_20,3,woe
137,m,21,Schleswig,Abi,86,in Führung gehen (beim Sport),NH14_22,1,woe
137,m,21,Schleswig,Abi,86,jemandem Unrecht tun,NH14_23,3,woe
137,m,21,Schleswig,Abi,86,zur Debatte stehen,NH14_24,3,woe
137,m,21,Schleswig,Abi,86,etwas aus Prinzip tun,NH14_25,3,woe
137,m,21,Schleswig,Abi,86,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
137,m,21,Schleswig,Abi,86,jemandem die Laune verderben,NH14_31,1,woe
137,m,21,Schleswig,Abi,86,einen Eid schwören,NH19_01,3,woe
137,m,21,Schleswig,Abi,86,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
137,m,21,Schleswig,Abi,86,Der Schlauch kam zum Einsatz.),NH19_04,3,woe
137,m,21,Schleswig,Abi,86,im Team arbeiten,NH19_05,2,woe
137,m,21,Schleswig,Abi,86,an Bord gehen,NH19_06,1,woe
137,m,21,Schleswig,Abi,86,etwas ist in jemandes Interesse,NH19_10,4,woe
137,m,21,Schleswig,Abi,86,etwas in Stücke schlagen,NH19_11,1,woe
137,m,21,Schleswig,Abi,86,Langeweile haben,NH19_12,1,woe
137,m,21,Schleswig,Abi,86,sein eigenes Leben haben,NH19_14,2,woe
137,m,21,Schleswig,Abi,86,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
137,m,21,Schleswig,Abi,86,in Erfüllung gehen,NH19_17,4,woe
137,m,21,Schleswig,Abi,86,das Thema wechseln,NH19_19,4,woe
137,m,21,Schleswig,Abi,86,etwas ist nicht jemandes Sache,NH19_20,1,woe
137,m,21,Schleswig,Abi,86,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
137,m,21,Schleswig,Abi,86,in Kontakt bleiben,NH19_23,3,woe
137,m,21,Schleswig,Abi,86,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
137,m,21,Schleswig,Abi,86,in Raten zahlen,NH19_28,4,woe
137,m,21,Schleswig,Abi,86,seine Berechtigung haben,NH19_29,3,woe
137,m,21,Schleswig,Abi,86,in Hörweite sein,NH19_32,4,woe
137,m,21,Schleswig,Abi,86,außer Betrieb sein,NH19_33,3,woe
137,m,21,Schleswig,Abi,86,keinerlei Mitgefühl haben,NH20_01,3,woe
137,m,21,Schleswig,Abi,86,ein schlechtes Gewissen haben,NH20_05,1,woe
137,m,21,Schleswig,Abi,86,einen empfindlichen Magen haben,NH20_07,3,woe
137,m,21,Schleswig,Abi,86,zur Seite gehen,NH20_12,4,woe
137,m,21,Schleswig,Abi,86,seine Meinung ändern,NH20_13,3,woe
137,m,21,Schleswig,Abi,86,jemandem die Laune verderben,NH20_16,2,woe
137,m,21,Schleswig,Abi,86,jemanden in Gefahr bringen,NH20_17,2,woe
137,m,21,Schleswig,Abi,86,sich schütteln vor Lachen,NH20_18,2,woe
137,m,21,Schleswig,Abi,86,etwas auf Vorrat kaufen,NH20_19,4,woe
137,m,21,Schleswig,Abi,86,jemandes gutes Recht sein,NH20_22,1,woe
137,m,21,Schleswig,Abi,86,etwas zum Selbstzweck betreiben,NH20_23,3,woe
137,m,21,Schleswig,Abi,86,etwas im Halbschlaf hören,NH20_24,2,woe
137,m,21,Schleswig,Abi,86,Fahrerflucht begehen,NH20_27,1,woe
137,m,21,Schleswig,Abi,86,auf dumme Gedanken kommen,NH20_28,2,woe
137,m,21,Schleswig,Abi,86,Schritttempo fahren,NH20_31,3,woe
138,m,22,Sachsen,Abi,93,keinen Spaß verstehen,NH14_06,1,woe
138,m,22,Sachsen,Abi,93,etwas an die Öffentlichkeit bringen,NH14_08,2,woe
138,m,22,Sachsen,Abi,93,auf jemanden ist kein Verlass,NH14_09,2,woe
138,m,22,Sachsen,Abi,93,jemandem die Vorfahrt nehmen,NH14_11,2,woe
138,m,22,Sachsen,Abi,93,sich nicht von der Stelle rühren,NH14_12,4,woe
138,m,22,Sachsen,Abi,93,einen Rausch haben,NH14_13,3,woe
138,m,22,Sachsen,Abi,93,jemandem Gesellschaft leisten,NH14_15,4,woe
138,m,22,Sachsen,Abi,93,auf der Durchreise sein,NH14_17,4,woe
138,m,22,Sachsen,Abi,93,keine Chance haben,NH14_18,3,woe
138,m,22,Sachsen,Abi,93,Folgerungen ziehen,NH14_19,1,woe
138,m,22,Sachsen,Abi,93,ein ungeschriebenes Gesetz sein,NH14_20,4,woe
138,m,22,Sachsen,Abi,93,in Führung gehen (beim Sport),NH14_22,2,woe
138,m,22,Sachsen,Abi,93,jemandem Unrecht tun,NH14_23,3,woe
138,m,22,Sachsen,Abi,93,zur Debatte stehen,NH14_24,4,woe
138,m,22,Sachsen,Abi,93,etwas aus Prinzip tun,NH14_25,2,woe
138,m,22,Sachsen,Abi,93,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
138,m,22,Sachsen,Abi,93,jemandem die Laune verderben,NH14_31,3,woe
138,m,22,Sachsen,Abi,93,einen Eid schwören,NH19_01,3,woe
138,m,22,Sachsen,Abi,93,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
138,m,22,Sachsen,Abi,93,Der Schlauch kam zum Einsatz.),NH19_04,2,woe
138,m,22,Sachsen,Abi,93,im Team arbeiten,NH19_05,2,woe
138,m,22,Sachsen,Abi,93,an Bord gehen,NH19_06,1,woe
138,m,22,Sachsen,Abi,93,etwas ist in jemandes Interesse,NH19_10,4,woe
138,m,22,Sachsen,Abi,93,etwas in Stücke schlagen,NH19_11,2,woe
138,m,22,Sachsen,Abi,93,Langeweile haben,NH19_12,2,woe
138,m,22,Sachsen,Abi,93,sein eigenes Leben haben,NH19_14,3,woe
138,m,22,Sachsen,Abi,93,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
138,m,22,Sachsen,Abi,93,in Erfüllung gehen,NH19_17,3,woe
138,m,22,Sachsen,Abi,93,das Thema wechseln,NH19_19,4,woe
138,m,22,Sachsen,Abi,93,etwas ist nicht jemandes Sache,NH19_20,2,woe
138,m,22,Sachsen,Abi,93,jemanden im Vorbeigehen grüßen,NH19_21,2,woe
138,m,22,Sachsen,Abi,93,in Kontakt bleiben,NH19_23,4,woe
138,m,22,Sachsen,Abi,93,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
138,m,22,Sachsen,Abi,93,in Raten zahlen,NH19_28,4,woe
138,m,22,Sachsen,Abi,93,seine Berechtigung haben,NH19_29,3,woe
138,m,22,Sachsen,Abi,93,in Hörweite sein,NH19_32,3,woe
138,m,22,Sachsen,Abi,93,außer Betrieb sein,NH19_33,4,woe
138,m,22,Sachsen,Abi,93,keinerlei Mitgefühl haben,NH20_01,4,woe
138,m,22,Sachsen,Abi,93,ein schlechtes Gewissen haben,NH20_05,4,woe
138,m,22,Sachsen,Abi,93,einen empfindlichen Magen haben,NH20_07,2,woe
138,m,22,Sachsen,Abi,93,zur Seite gehen,NH20_12,2,woe
138,m,22,Sachsen,Abi,93,seine Meinung ändern,NH20_13,4,woe
138,m,22,Sachsen,Abi,93,jemandem die Laune verderben,NH20_16,3,woe
138,m,22,Sachsen,Abi,93,jemanden in Gefahr bringen,NH20_17,4,woe
138,m,22,Sachsen,Abi,93,sich schütteln vor Lachen,NH20_18,2,woe
138,m,22,Sachsen,Abi,93,etwas auf Vorrat kaufen,NH20_19,4,woe
138,m,22,Sachsen,Abi,93,jemandes gutes Recht sein,NH20_22,2,woe
138,m,22,Sachsen,Abi,93,etwas zum Selbstzweck betreiben,NH20_23,3,woe
138,m,22,Sachsen,Abi,93,etwas im Halbschlaf hören,NH20_24,3,woe
138,m,22,Sachsen,Abi,93,Fahrerflucht begehen,NH20_27,4,woe
138,m,22,Sachsen,Abi,93,auf dumme Gedanken kommen,NH20_28,1,woe
138,m,22,Sachsen,Abi,93,Schritttempo fahren,NH20_31,4,woe
140,m,28,Hamburg,Abi,7,keinen Spaß verstehen,NH14_06,1,woe
140,m,28,Hamburg,Abi,7,etwas an die Öffentlichkeit bringen,NH14_08,2,woe
140,m,28,Hamburg,Abi,7,auf jemanden ist kein Verlass,NH14_09,4,woe
140,m,28,Hamburg,Abi,7,jemandem die Vorfahrt nehmen,NH14_11,4,woe
140,m,28,Hamburg,Abi,7,sich nicht von der Stelle rühren,NH14_12,3,woe
140,m,28,Hamburg,Abi,7,einen Rausch haben,NH14_13,4,woe
140,m,28,Hamburg,Abi,7,jemandem Gesellschaft leisten,NH14_15,2,woe
140,m,28,Hamburg,Abi,7,auf der Durchreise sein,NH14_17,3,woe
140,m,28,Hamburg,Abi,7,keine Chance haben,NH14_18,3,woe
140,m,28,Hamburg,Abi,7,Folgerungen ziehen,NH14_19,3,woe
140,m,28,Hamburg,Abi,7,ein ungeschriebenes Gesetz sein,NH14_20,4,woe
140,m,28,Hamburg,Abi,7,in Führung gehen (beim Sport),NH14_22,3,woe
140,m,28,Hamburg,Abi,7,jemandem Unrecht tun,NH14_23,4,woe
140,m,28,Hamburg,Abi,7,zur Debatte stehen,NH14_24,3,woe
140,m,28,Hamburg,Abi,7,etwas aus Prinzip tun,NH14_25,4,woe
140,m,28,Hamburg,Abi,7,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
140,m,28,Hamburg,Abi,7,jemandem die Laune verderben,NH14_31,3,woe
140,m,28,Hamburg,Abi,7,einen Eid schwören,NH19_01,3,woe
140,m,28,Hamburg,Abi,7,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
140,m,28,Hamburg,Abi,7,Der Schlauch kam zum Einsatz.),NH19_04,3,woe
140,m,28,Hamburg,Abi,7,im Team arbeiten,NH19_05,2,woe
140,m,28,Hamburg,Abi,7,an Bord gehen,NH19_06,2,woe
140,m,28,Hamburg,Abi,7,etwas ist in jemandes Interesse,NH19_10,4,woe
140,m,28,Hamburg,Abi,7,etwas in Stücke schlagen,NH19_11,2,woe
140,m,28,Hamburg,Abi,7,Langeweile haben,NH19_12,2,woe
140,m,28,Hamburg,Abi,7,sein eigenes Leben haben,NH19_14,4,woe
140,m,28,Hamburg,Abi,7,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
140,m,28,Hamburg,Abi,7,in Erfüllung gehen,NH19_17,4,woe
140,m,28,Hamburg,Abi,7,das Thema wechseln,NH19_19,3,woe
140,m,28,Hamburg,Abi,7,etwas ist nicht jemandes Sache,NH19_20,2,woe
140,m,28,Hamburg,Abi,7,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
140,m,28,Hamburg,Abi,7,in Kontakt bleiben,NH19_23,4,woe
140,m,28,Hamburg,Abi,7,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
140,m,28,Hamburg,Abi,7,in Raten zahlen,NH19_28,4,woe
140,m,28,Hamburg,Abi,7,seine Berechtigung haben,NH19_29,3,woe
140,m,28,Hamburg,Abi,7,in Hörweite sein,NH19_32,4,woe
