Vp,gesch,age,herk,bildg,min,item,itemid,rat,typ
94,m,43,Rheinl-Pf,Uni,115,06 jemanden zur Sau machen,NH19_06,1,meta
94,m,43,Rheinl-Pf,Uni,115,07 jemandem platzt der Kopf,NH19_07,1,meta
94,m,43,Rheinl-Pf,Uni,115,08 etwas ist in jemandes Interesse,NH19_08,4,woe
94,m,43,Rheinl-Pf,Uni,115,09 etwas in Stücke schlagen,NH19_09,2,woe
94,m,43,Rheinl-Pf,Uni,115,10 Langeweile haben,NH19_10,4,woe
94,m,43,Rheinl-Pf,Uni,115,11 die Kirche im Dorf lassen,NH19_11,1,meta
94,m,43,Rheinl-Pf,Uni,115,12 sein eigenes Leben haben,NH19_12,4,woe
94,m,43,Rheinl-Pf,Uni,115,13 gute Dienste leisten (zB: Das Handy leistet ihr gute Dienste.),NH19_13,2,woe
94,m,43,Rheinl-Pf,Uni,115,14 in Erfüllung gehen,NH19_14,3,woe
94,m,43,Rheinl-Pf,Uni,115,16 jemanden an der kurzen Leine halten,NH19_16,1,meta
94,m,43,Rheinl-Pf,Uni,115,17 das Thema wechseln,NH19_17,4,woe
94,m,43,Rheinl-Pf,Uni,115,18 etwas ist nicht jemandes Sache,NH19_18,1,woe
94,m,43,Rheinl-Pf,Uni,115,19 jemanden im Vorbeigehen grüßen,NH19_19,3,woe
94,m,43,Rheinl-Pf,Uni,115,20 mit dem Feuer spielen,NH19_20,1,meta
94,m,43,Rheinl-Pf,Uni,115,21 in Kontakt bleiben,NH19_21,4,woe
94,m,43,Rheinl-Pf,Uni,115,22 auf die schiefe Bahn geraten,NH19_22,1,meta
94,m,43,Rheinl-Pf,Uni,115,23 etwas zu seinem Vorteil nutzen,NH19_23,4,woe
94,m,43,Rheinl-Pf,Uni,115,"25 etwas am Stück kaufen (Stoff, Wurst, Brot...)",NH19_25,3,woe
94,m,43,Rheinl-Pf,Uni,115,26 jemandem Dampf machen,NH19_26,1,meta
94,m,43,Rheinl-Pf,Uni,115,27 seinen Titel verteidigen,NH19_27,4,woe
94,m,43,Rheinl-Pf,Uni,115,28 in Raten zahlen,NH19_28,4,woe
94,m,43,Rheinl-Pf,Uni,115,29 seine Berechtigung haben,NH19_29,3,woe
94,m,43,Rheinl-Pf,Uni,115,32 in Hörweite sein,NH19_32,2,woe
94,m,43,Rheinl-Pf,Uni,115,33 außer Betrieb sein,NH19_33,3,woe
94,m,43,Rheinl-Pf,Uni,115,01 keinerlei Mitgefühl haben,NH20_01,2,woe
94,m,43,Rheinl-Pf,Uni,115,02 zwischen allen Stühlen sitzen,NH20_02,1,meta
94,m,43,Rheinl-Pf,Uni,115,03 jemanden um den Finger wickeln,NH20_03,1,meta
94,m,43,Rheinl-Pf,Uni,115,04 die Axt im Walde sein,NH20_04,1,meta
94,m,43,Rheinl-Pf,Uni,115,05 ein schlechtes Gewissen haben,NH20_05,3,woe
94,m,43,Rheinl-Pf,Uni,115,07 einen empfindlichen Magen haben,NH20_07,2,woe
94,m,43,Rheinl-Pf,Uni,115,08 auf eigene Faust handeln,NH20_08,1,meta
94,m,43,Rheinl-Pf,Uni,115,09 den Rahmen sprengen,NH20_09,1,meta
94,m,43,Rheinl-Pf,Uni,115,12 zur Seite gehen,NH20_12,3,woe
94,m,43,Rheinl-Pf,Uni,115,13 seine Meinung ändern,NH20_13,4,woe
94,m,43,Rheinl-Pf,Uni,115,14 gegen den Strom schwimmen,NH20_14,1,meta
94,m,43,Rheinl-Pf,Uni,115,16 jemandem die Laune verderben,NH20_16,4,woe
94,m,43,Rheinl-Pf,Uni,115,17 jemanden in Gefahr bringen,NH20_17,3,woe
94,m,43,Rheinl-Pf,Uni,115,18 sich schütteln vor Lachen,NH20_18,2,woe
94,m,43,Rheinl-Pf,Uni,115,19 etwas auf Vorrat kaufen,NH20_19,3,woe
94,m,43,Rheinl-Pf,Uni,115,20 sich die Kugel geben,NH20_20,1,meta
94,m,43,Rheinl-Pf,Uni,115,21 ein zweischneidiges Schwert sein,NH20_21,1,meta
94,m,43,Rheinl-Pf,Uni,115,22 jemandes gutes Recht sein,NH20_22,2,woe
94,m,43,Rheinl-Pf,Uni,115,23 etwas zum Selbstzweck betreiben,NH20_23,4,woe
94,m,43,Rheinl-Pf,Uni,115,24 etwas im Halbschlaf hören,NH20_24,1,woe
94,m,43,Rheinl-Pf,Uni,115,25 ein Griff ins Klo sein,NH20_25,1,meta
94,m,43,Rheinl-Pf,Uni,115,27 Fahrerflucht begehen,NH20_27,4,woe
94,m,43,Rheinl-Pf,Uni,115,28 auf dumme Gedanken kommen,NH20_28,2,woe
94,m,43,Rheinl-Pf,Uni,115,29 Luftschlösser bauen,NH20_29,1,meta
94,m,43,Rheinl-Pf,Uni,115,31 Schritttempo fahren,NH20_31,3,woe
95,w,36,NRW,Abi,53,01 ein Fels in der Brandung sein,NH14_01,1,meta
95,w,36,NRW,Abi,53,03 jemandem den Marsch blasen,NH14_03,1,meta
95,w,36,NRW,Abi,53,04 jemanden in der Luft zerreißen,NH14_04,1,meta
95,w,36,NRW,Abi,53,05 keinen Spaß verstehen,NH14_05,4,woe
95,w,36,NRW,Abi,53,06 etwas aus dem Ärmel schütteln,NH14_06,1,meta
95,w,36,NRW,Abi,53,08 etwas an die Öffentlichkeit bringen,NH14_08,3,woe
95,w,36,NRW,Abi,53,09 auf jemanden ist kein Verlass,NH14_09,4,woe
95,w,36,NRW,Abi,53,10 einen grünen Daumen haben,NH14_10,1,meta
95,w,36,NRW,Abi,53,11 jemandem die Vorfahrt nehmen,NH14_11,4,woe
95,w,36,NRW,Abi,53,12 sich nicht von der Stelle rühren,NH14_12,3,woe
95,w,36,NRW,Abi,53,13 einen Rausch haben,NH14_13,3,woe
95,w,36,NRW,Abi,53,15 jemandem Gesellschaft leisten,NH14_15,4,woe
95,w,36,NRW,Abi,53,16 jemanden übers Ohr hauen,NH14_16,1,meta
95,w,36,NRW,Abi,53,17 auf der Durchreise sein,NH14_17,3,woe
95,w,36,NRW,Abi,53,18 keine Chance haben,NH14_18,3,woe
95,w,36,NRW,Abi,53,19 Folgerungen ziehen,NH14_19,3,woe
95,w,36,NRW,Abi,53,20 ein ungeschriebenes Gesetz sein,NH14_20,3,woe
95,w,36,NRW,Abi,53,21 bei jemandem fällt der Groschen,NH14_21,1,meta
95,w,36,NRW,Abi,53,22 in Führung gehen (beim Sport),NH14_22,3,woe
95,w,36,NRW,Abi,53,23 jemandem Unrecht tun,NH14_23,4,woe
95,w,36,NRW,Abi,53,24 zur Debatte stehen,NH14_24,3,woe
95,w,36,NRW,Abi,53,25 etwas aus Prinzip tun,NH14_25,3,woe
95,w,36,NRW,Abi,53,26 das fünfte Rad am Wagen sein,NH14_26,1,meta
95,w,36,NRW,Abi,53,27 unter Druck geraten,NH14_27,2,meta
95,w,36,NRW,Abi,53,28 nicht im Hause sein,NH14_28,4,woe
95,w,36,NRW,Abi,53,29 die Pferde scheu machen,NH14_29,1,meta
95,w,36,NRW,Abi,53,30 etwas in aller Deutlichkeit sagen,NH14_30,4,woe
95,w,36,NRW,Abi,53,31 jemandem die Laune verderben,NH14_31,3,woe
95,w,36,NRW,Abi,53,32 einen Eid schwören,NH14_32,4,woe
95,w,36,NRW,Abi,53,35 die Flinte ins Korn werfen,NH14_35,1,meta
95,w,36,NRW,Abi,53,01 vor Gericht stehen (ein Angeklagter),NH19_01,4,woe
95,w,36,NRW,Abi,53,02 zum Einsatz kommen (zB: Der Schlauch kam zum Einsatz.),NH19_02,3,woe
95,w,36,NRW,Abi,53,03 im Team arbeiten,NH19_03,4,woe
95,w,36,NRW,Abi,53,04 an Bord gehen,NH19_04,3,woe
95,w,36,NRW,Abi,53,05 in der Tinte sitzen,NH19_05,1,meta
95,w,36,NRW,Abi,53,06 jemanden zur Sau machen,NH19_06,1,meta
95,w,36,NRW,Abi,53,07 jemandem platzt der Kopf,NH19_07,1,meta
95,w,36,NRW,Abi,53,08 etwas ist in jemandes Interesse,NH19_08,4,woe
95,w,36,NRW,Abi,53,09 etwas in Stücke schlagen,NH19_09,4,woe
95,w,36,NRW,Abi,53,10 Langeweile haben,NH19_10,3,woe
95,w,36,NRW,Abi,53,11 die Kirche im Dorf lassen,NH19_11,1,meta
95,w,36,NRW,Abi,53,12 sein eigenes Leben haben,NH19_12,3,woe
95,w,36,NRW,Abi,53,13 gute Dienste leisten (zB: Das Handy leistet ihr gute Dienste.),NH19_13,3,woe
95,w,36,NRW,Abi,53,14 in Erfüllung gehen,NH19_14,4,woe
95,w,36,NRW,Abi,53,16 jemanden an der kurzen Leine halten,NH19_16,2,meta
95,w,36,NRW,Abi,53,17 das Thema wechseln,NH19_17,4,woe
95,w,36,NRW,Abi,53,18 etwas ist nicht jemandes Sache,NH19_18,3,woe
95,w,36,NRW,Abi,53,19 jemanden im Vorbeigehen grüßen,NH19_19,3,woe
95,w,36,NRW,Abi,53,20 mit dem Feuer spielen,NH19_20,1,meta
95,w,36,NRW,Abi,53,21 in Kontakt bleiben,NH19_21,3,woe
95,w,36,NRW,Abi,53,22 auf die schiefe Bahn geraten,NH19_22,2,meta
95,w,36,NRW,Abi,53,23 etwas zu seinem Vorteil nutzen,NH19_23,3,woe
95,w,36,NRW,Abi,53,"25 etwas am Stück kaufen (Stoff, Wurst, Brot...)",NH19_25,4,woe
95,w,36,NRW,Abi,53,26 jemandem Dampf machen,NH19_26,2,meta
95,w,36,NRW,Abi,53,27 seinen Titel verteidigen,NH19_27,3,woe
95,w,36,NRW,Abi,53,28 in Raten zahlen,NH19_28,4,woe
95,w,36,NRW,Abi,53,29 seine Berechtigung haben,NH19_29,3,woe
95,w,36,NRW,Abi,53,32 in Hörweite sein,NH19_32,4,woe
95,w,36,NRW,Abi,53,33 außer Betrieb sein,NH19_33,3,woe
95,w,36,NRW,Abi,53,01 keinerlei Mitgefühl haben,NH20_01,3,woe
95,w,36,NRW,Abi,53,02 zwischen allen Stühlen sitzen,NH20_02,2,meta
95,w,36,NRW,Abi,53,03 jemanden um den Finger wickeln,NH20_03,1,meta
95,w,36,NRW,Abi,53,04 die Axt im Walde sein,NH20_04,1,meta
95,w,36,NRW,Abi,53,05 ein schlechtes Gewissen haben,NH20_05,3,woe
95,w,36,NRW,Abi,53,07 einen empfindlichen Magen haben,NH20_07,4,woe
95,w,36,NRW,Abi,53,08 auf eigene Faust handeln,NH20_08,3,meta
95,w,36,NRW,Abi,53,09 den Rahmen sprengen,NH20_09,1,meta
95,w,36,NRW,Abi,53,12 zur Seite gehen,NH20_12,4,woe
95,w,36,NRW,Abi,53,13 seine Meinung ändern,NH20_13,4,woe
95,w,36,NRW,Abi,53,14 gegen den Strom schwimmen,NH20_14,2,meta
95,w,36,NRW,Abi,53,16 jemandem die Laune verderben,NH20_16,3,woe
95,w,36,NRW,Abi,53,17 jemanden in Gefahr bringen,NH20_17,4,woe
95,w,36,NRW,Abi,53,18 sich schütteln vor Lachen,NH20_18,3,woe
95,w,36,NRW,Abi,53,19 etwas auf Vorrat kaufen,NH20_19,4,woe
95,w,36,NRW,Abi,53,20 sich die Kugel geben,NH20_20,1,meta
95,w,36,NRW,Abi,53,21 ein zweischneidiges Schwert sein,NH20_21,1,meta
95,w,36,NRW,Abi,53,22 jemandes gutes Recht sein,NH20_22,3,woe
95,w,36,NRW,Abi,53,23 etwas zum Selbstzweck betreiben,NH20_23,3,woe
95,w,36,NRW,Abi,53,24 etwas im Halbschlaf hören,NH20_24,4,woe
95,w,36,NRW,Abi,53,25 ein Griff ins Klo sein,NH20_25,1,meta
95,w,36,NRW,Abi,53,27 Fahrerflucht begehen,NH20_27,3,woe
95,w,36,NRW,Abi,53,28 auf dumme Gedanken kommen,NH20_28,3,woe
95,w,36,NRW,Abi,53,29 Luftschlösser bauen,NH20_29,1,meta
95,w,36,NRW,Abi,53,31 Schritttempo fahren,NH20_31,4,woe
97,m,27,Hamburg,Uni,78,01 ein Fels in der Brandung sein,NH14_01,1,meta
97,m,27,Hamburg,Uni,78,03 jemandem den Marsch blasen,NH14_03,1,meta
97,m,27,Hamburg,Uni,78,04 jemanden in der Luft zerreißen,NH14_04,1,meta
97,m,27,Hamburg,Uni,78,05 keinen Spaß verstehen,NH14_05,4,woe
97,m,27,Hamburg,Uni,78,06 etwas aus dem Ärmel schütteln,NH14_06,2,meta
97,m,27,Hamburg,Uni,78,08 etwas an die Öffentlichkeit bringen,NH14_08,4,woe
97,m,27,Hamburg,Uni,78,09 auf jemanden ist kein Verlass,NH14_09,4,woe
97,m,27,Hamburg,Uni,78,10 einen grünen Daumen haben,NH14_10,1,meta
97,m,27,Hamburg,Uni,78,11 jemandem die Vorfahrt nehmen,NH14_11,3,woe
97,m,27,Hamburg,Uni,78,12 sich nicht von der Stelle rühren,NH14_12,3,woe
97,m,27,Hamburg,Uni,78,13 einen Rausch haben,NH14_13,3,woe
97,m,27,Hamburg,Uni,78,15 jemandem Gesellschaft leisten,NH14_15,4,woe
97,m,27,Hamburg,Uni,78,16 jemanden übers Ohr hauen,NH14_16,1,meta
97,m,27,Hamburg,Uni,78,17 auf der Durchreise sein,NH14_17,3,woe
97,m,27,Hamburg,Uni,78,18 keine Chance haben,NH14_18,4,woe
97,m,27,Hamburg,Uni,78,19 Folgerungen ziehen,NH14_19,3,woe
97,m,27,Hamburg,Uni,78,20 ein ungeschriebenes Gesetz sein,NH14_20,4,woe
97,m,27,Hamburg,Uni,78,21 bei jemandem fällt der Groschen,NH14_21,1,meta
97,m,27,Hamburg,Uni,78,22 in Führung gehen (beim Sport),NH14_22,3,woe
97,m,27,Hamburg,Uni,78,23 jemandem Unrecht tun,NH14_23,4,woe
97,m,27,Hamburg,Uni,78,24 zur Debatte stehen,NH14_24,3,woe
97,m,27,Hamburg,Uni,78,25 etwas aus Prinzip tun,NH14_25,4,woe
97,m,27,Hamburg,Uni,78,26 das fünfte Rad am Wagen sein,NH14_26,1,meta
97,m,27,Hamburg,Uni,78,27 unter Druck geraten,NH14_27,3,meta
97,m,27,Hamburg,Uni,78,28 nicht im Hause sein,NH14_28,4,woe
97,m,27,Hamburg,Uni,78,29 die Pferde scheu machen,NH14_29,1,meta
97,m,27,Hamburg,Uni,78,30 etwas in aller Deutlichkeit sagen,NH14_30,4,woe
97,m,27,Hamburg,Uni,78,31 jemandem die Laune verderben,NH14_31,3,woe
97,m,27,Hamburg,Uni,78,32 einen Eid schwören,NH14_32,4,woe
97,m,27,Hamburg,Uni,78,35 die Flinte ins Korn werfen,NH14_35,1,meta
97,m,27,Hamburg,Uni,78,01 vor Gericht stehen (ein Angeklagter),NH19_01,4,woe
97,m,27,Hamburg,Uni,78,02 zum Einsatz kommen (zB: Der Schlauch kam zum Einsatz.),NH19_02,3,woe
97,m,27,Hamburg,Uni,78,03 im Team arbeiten,NH19_03,4,woe
97,m,27,Hamburg,Uni,78,04 an Bord gehen,NH19_04,4,woe
97,m,27,Hamburg,Uni,78,05 in der Tinte sitzen,NH19_05,1,meta
97,m,27,Hamburg,Uni,78,06 jemanden zur Sau machen,NH19_06,1,meta
97,m,27,Hamburg,Uni,78,07 jemandem platzt der Kopf,NH19_07,1,meta
97,m,27,Hamburg,Uni,78,08 etwas ist in jemandes Interesse,NH19_08,3,woe
97,m,27,Hamburg,Uni,78,09 etwas in Stücke schlagen,NH19_09,3,woe
97,m,27,Hamburg,Uni,78,10 Langeweile haben,NH19_10,3,woe
97,m,27,Hamburg,Uni,78,11 die Kirche im Dorf lassen,NH19_11,1,meta
97,m,27,Hamburg,Uni,78,12 sein eigenes Leben haben,NH19_12,3,woe
97,m,27,Hamburg,Uni,78,13 gute Dienste leisten (zB: Das Handy leistet ihr gute Dienste.),NH19_13,3,woe
97,m,27,Hamburg,Uni,78,14 in Erfüllung gehen,NH19_14,3,woe
97,m,27,Hamburg,Uni,78,16 jemanden an der kurzen Leine halten,NH19_16,1,meta
97,m,27,Hamburg,Uni,78,17 das Thema wechseln,NH19_17,4,woe
97,m,27,Hamburg,Uni,78,18 etwas ist nicht jemandes Sache,NH19_18,2,woe
97,m,27,Hamburg,Uni,78,19 jemanden im Vorbeigehen grüßen,NH19_19,3,woe
97,m,27,Hamburg,Uni,78,20 mit dem Feuer spielen,NH19_20,2,meta
97,m,27,Hamburg,Uni,78,21 in Kontakt bleiben,NH19_21,4,woe
97,m,27,Hamburg,Uni,78,22 auf die schiefe Bahn geraten,NH19_22,1,meta
97,m,27,Hamburg,Uni,78,23 etwas zu seinem Vorteil nutzen,NH19_23,4,woe
97,m,27,Hamburg,Uni,78,"25 etwas am Stück kaufen (Stoff, Wurst, Brot...)",NH19_25,3,woe
97,m,27,Hamburg,Uni,78,26 jemandem Dampf machen,NH19_26,1,meta
97,m,27,Hamburg,Uni,78,27 seinen Titel verteidigen,NH19_27,2,woe
97,m,27,Hamburg,Uni,78,28 in Raten zahlen,NH19_28,3,woe
97,m,27,Hamburg,Uni,78,29 seine Berechtigung haben,NH19_29,4,woe
97,m,27,Hamburg,Uni,78,32 in Hörweite sein,NH19_32,4,woe
97,m,27,Hamburg,Uni,78,33 außer Betrieb sein,NH19_33,3,woe
97,m,27,Hamburg,Uni,78,01 keinerlei Mitgefühl haben,NH20_01,4,woe
97,m,27,Hamburg,Uni,78,02 zwischen allen Stühlen sitzen,NH20_02,1,meta
97,m,27,Hamburg,Uni,78,03 jemanden um den Finger wickeln,NH20_03,1,meta
97,m,27,Hamburg,Uni,78,04 die Axt im Walde sein,NH20_04,1,meta
97,m,27,Hamburg,Uni,78,05 ein schlechtes Gewissen haben,NH20_05,4,woe
97,m,27,Hamburg,Uni,78,07 einen empfindlichen Magen haben,NH20_07,4,woe
97,m,27,Hamburg,Uni,78,08 auf eigene Faust handeln,NH20_08,2,meta
97,m,27,Hamburg,Uni,78,09 den Rahmen sprengen,NH20_09,1,meta
97,m,27,Hamburg,Uni,78,12 zur Seite gehen,NH20_12,4,woe
97,m,27,Hamburg,Uni,78,13 seine Meinung ändern,NH20_13,4,woe
97,m,27,Hamburg,Uni,78,14 gegen den Strom schwimmen,NH20_14,1,meta
97,m,27,Hamburg,Uni,78,16 jemandem die Laune verderben,NH20_16,3,woe
97,m,27,Hamburg,Uni,78,17 jemanden in Gefahr bringen,NH20_17,3,woe
97,m,27,Hamburg,Uni,78,18 sich schütteln vor Lachen,NH20_18,3,woe
97,m,27,Hamburg,Uni,78,19 etwas auf Vorrat kaufen,NH20_19,4,woe
97,m,27,Hamburg,Uni,78,20 sich die Kugel geben,NH20_20,1,meta
97,m,27,Hamburg,Uni,78,21 ein zweischneidiges Schwert sein,NH20_21,1,meta
97,m,27,Hamburg,Uni,78,22 jemandes gutes Recht sein,NH20_22,3,woe
97,m,27,Hamburg,Uni,78,23 etwas zum Selbstzweck betreiben,NH20_23,4,woe
97,m,27,Hamburg,Uni,78,24 etwas im Halbschlaf hören,NH20_24,3,woe
97,m,27,Hamburg,Uni,78,25 ein Griff ins Klo sein,NH20_25,1,meta
97,m,27,Hamburg,Uni,78,27 Fahrerflucht begehen,NH20_27,4,woe
97,m,27,Hamburg,Uni,78,28 auf dumme Gedanken kommen,NH20_28,4,woe
97,m,27,Hamburg,Uni,78,29 Luftschlösser bauen,NH20_29,1,meta
97,m,27,Hamburg,Uni,78,31 Schritttempo fahren,NH20_31,4,woe
99,m,23,Nieders,Uni,104,01 ein Fels in der Brandung sein,NH14_01,1,meta
99,m,23,Nieders,Uni,104,03 jemandem den Marsch blasen,NH14_03,1,meta
99,m,23,Nieders,Uni,104,04 jemanden in der Luft zerreißen,NH14_04,1,meta
99,m,23,Nieders,Uni,104,05 keinen Spaß verstehen,NH14_05,2,woe
99,m,23,Nieders,Uni,104,06 etwas aus dem Ärmel schütteln,NH14_06,2,meta
99,m,23,Nieders,Uni,104,08 etwas an die Öffentlichkeit bringen,NH14_08,3,woe
99,m,23,Nieders,Uni,104,09 auf jemanden ist kein Verlass,NH14_09,3,woe
99,m,23,Nieders,Uni,104,10 einen grünen Daumen haben,NH14_10,1,meta
99,m,23,Nieders,Uni,104,11 jemandem die Vorfahrt nehmen,NH14_11,2,woe
99,m,23,Nieders,Uni,104,12 sich nicht von der Stelle rühren,NH14_12,3,woe
99,m,23,Nieders,Uni,104,13 einen Rausch haben,NH14_13,4,woe
99,m,23,Nieders,Uni,104,15 jemandem Gesellschaft leisten,NH14_15,4,woe
99,m,23,Nieders,Uni,104,16 jemanden übers Ohr hauen,NH14_16,1,meta
99,m,23,Nieders,Uni,104,17 auf der Durchreise sein,NH14_17,4,woe
99,m,23,Nieders,Uni,104,18 keine Chance haben,NH14_18,3,woe
99,m,23,Nieders,Uni,104,19 Folgerungen ziehen,NH14_19,3,woe
99,m,23,Nieders,Uni,104,20 ein ungeschriebenes Gesetz sein,NH14_20,2,woe
99,m,23,Nieders,Uni,104,21 bei jemandem fällt der Groschen,NH14_21,1,meta
99,m,23,Nieders,Uni,104,22 in Führung gehen (beim Sport),NH14_22,3,woe
99,m,23,Nieders,Uni,104,23 jemandem Unrecht tun,NH14_23,3,woe
99,m,23,Nieders,Uni,104,24 zur Debatte stehen,NH14_24,2,woe
99,m,23,Nieders,Uni,104,25 etwas aus Prinzip tun,NH14_25,4,woe
99,m,23,Nieders,Uni,104,26 das fünfte Rad am Wagen sein,NH14_26,1,meta
99,m,23,Nieders,Uni,104,27 unter Druck geraten,NH14_27,3,meta
99,m,23,Nieders,Uni,104,28 nicht im Hause sein,NH14_28,4,woe
99,m,23,Nieders,Uni,104,29 die Pferde scheu machen,NH14_29,1,meta
99,m,23,Nieders,Uni,104,30 etwas in aller Deutlichkeit sagen,NH14_30,3,woe
99,m,23,Nieders,Uni,104,31 jemandem die Laune verderben,NH14_31,3,woe
99,m,23,Nieders,Uni,104,32 einen Eid schwören,NH14_32,4,woe
99,m,23,Nieders,Uni,104,35 die Flinte ins Korn werfen,NH14_35,1,meta
99,m,23,Nieders,Uni,104,01 vor Gericht stehen (ein Angeklagter),NH19_01,2,woe
99,m,23,Nieders,Uni,104,02 zum Einsatz kommen (zB: Der Schlauch kam zum Einsatz.),NH19_02,1,woe
99,m,23,Nieders,Uni,104,03 im Team arbeiten,NH19_03,4,woe
99,m,23,Nieders,Uni,104,04 an Bord gehen,NH19_04,3,woe
99,m,23,Nieders,Uni,104,05 in der Tinte sitzen,NH19_05,1,meta
99,m,23,Nieders,Uni,104,06 jemanden zur Sau machen,NH19_06,1,meta
99,m,23,Nieders,Uni,104,07 jemandem platzt der Kopf,NH19_07,1,meta
99,m,23,Nieders,Uni,104,08 etwas ist in jemandes Interesse,NH19_08,3,woe
99,m,23,Nieders,Uni,104,09 etwas in Stücke schlagen,NH19_09,2,woe
99,m,23,Nieders,Uni,104,10 Langeweile haben,NH19_10,3,woe
99,m,23,Nieders,Uni,104,11 die Kirche im Dorf lassen,NH19_11,1,meta
99,m,23,Nieders,Uni,104,12 sein eigenes Leben haben,NH19_12,4,woe
99,m,23,Nieders,Uni,104,13 gute Dienste leisten (zB: Das Handy leistet ihr gute Dienste.),NH19_13,2,woe
99,m,23,Nieders,Uni,104,14 in Erfüllung gehen,NH19_14,1,woe
99,m,23,Nieders,Uni,104,16 jemanden an der kurzen Leine halten,NH19_16,1,meta
99,m,23,Nieders,Uni,104,17 das Thema wechseln,NH19_17,4,woe
99,m,23,Nieders,Uni,104,18 etwas ist nicht jemandes Sache,NH19_18,2,woe
99,m,23,Nieders,Uni,104,19 jemanden im Vorbeigehen grüßen,NH19_19,4,woe
99,m,23,Nieders,Uni,104,20 mit dem Feuer spielen,NH19_20,2,meta
99,m,23,Nieders,Uni,104,21 in Kontakt bleiben,NH19_21,4,woe
99,m,23,Nieders,Uni,104,22 auf die schiefe Bahn geraten,NH19_22,1,meta
99,m,23,Nieders,Uni,104,23 etwas zu seinem Vorteil nutzen,NH19_23,4,woe
99,m,23,Nieders,Uni,104,"25 etwas am Stück kaufen (Stoff, Wurst, Brot...)",NH19_25,4,woe
99,m,23,Nieders,Uni,104,26 jemandem Dampf machen,NH19_26,1,meta
99,m,23,Nieders,Uni,104,27 seinen Titel verteidigen,NH19_27,2,woe
99,m,23,Nieders,Uni,104,28 in Raten zahlen,NH19_28,4,woe
99,m,23,Nieders,Uni,104,29 seine Berechtigung haben,NH19_29,2,woe
99,m,23,Nieders,Uni,104,32 in Hörweite sein,NH19_32,4,woe
99,m,23,Nieders,Uni,104,33 außer Betrieb sein,NH19_33,2,woe
99,m,23,Nieders,Uni,104,01 keinerlei Mitgefühl haben,NH20_01,3,woe
99,m,23,Nieders,Uni,104,02 zwischen allen Stühlen sitzen,NH20_02,1,meta
99,m,23,Nieders,Uni,104,03 jemanden um den Finger wickeln,NH20_03,1,meta
99,m,23,Nieders,Uni,104,04 die Axt im Walde sein,NH20_04,1,meta
99,m,23,Nieders,Uni,104,05 ein schlechtes Gewissen haben,NH20_05,4,woe
99,m,23,Nieders,Uni,104,07 einen empfindlichen Magen haben,NH20_07,4,woe
99,m,23,Nieders,Uni,104,08 auf eigene Faust handeln,NH20_08,1,meta
99,m,23,Nieders,Uni,104,09 den Rahmen sprengen,NH20_09,2,meta
99,m,23,Nieders,Uni,104,12 zur Seite gehen,NH20_12,3,woe
99,m,23,Nieders,Uni,104,13 seine Meinung ändern,NH20_13,4,woe
99,m,23,Nieders,Uni,104,14 gegen den Strom schwimmen,NH20_14,1,meta
99,m,23,Nieders,Uni,104,16 jemandem die Laune verderben,NH20_16,3,woe
99,m,23,Nieders,Uni,104,17 jemanden in Gefahr bringen,NH20_17,2,woe
99,m,23,Nieders,Uni,104,18 sich schütteln vor Lachen,NH20_18,3,woe
99,m,23,Nieders,Uni,104,19 etwas auf Vorrat kaufen,NH20_19,4,woe
99,m,23,Nieders,Uni,104,20 sich die Kugel geben,NH20_20,1,meta
99,m,23,Nieders,Uni,104,21 ein zweischneidiges Schwert sein,NH20_21,1,meta
99,m,23,Nieders,Uni,104,22 jemandes gutes Recht sein,NH20_22,3,woe
99,m,23,Nieders,Uni,104,23 etwas zum Selbstzweck betreiben,NH20_23,3,woe
99,m,23,Nieders,Uni,104,24 etwas im Halbschlaf hören,NH20_24,3,woe
99,m,23,Nieders,Uni,104,25 ein Griff ins Klo sein,NH20_25,1,meta
99,m,23,Nieders,Uni,104,27 Fahrerflucht begehen,NH20_27,4,woe
99,m,23,Nieders,Uni,104,28 auf dumme Gedanken kommen,NH20_28,3,woe
99,m,23,Nieders,Uni,104,29 Luftschlösser bauen,NH20_29,1,meta
99,m,23,Nieders,Uni,104,31 Schritttempo fahren,NH20_31,3,woe
101,w,43,Hamburg,Uni,105,01 ein Fels in der Brandung sein,NH14_01,1,meta
101,w,43,Hamburg,Uni,105,03 jemandem den Marsch blasen,NH14_03,1,meta
101,w,43,Hamburg,Uni,105,04 jemanden in der Luft zerreißen,NH14_04,1,meta
101,w,43,Hamburg,Uni,105,05 keinen Spaß verstehen,NH14_05,4,woe
101,w,43,Hamburg,Uni,105,06 etwas aus dem Ärmel schütteln,NH14_06,1,meta
101,w,43,Hamburg,Uni,105,08 etwas an die Öffentlichkeit bringen,NH14_08,4,woe
101,w,43,Hamburg,Uni,105,09 auf jemanden ist kein Verlass,NH14_09,4,woe
101,w,43,Hamburg,Uni,105,10 einen grünen Daumen haben,NH14_10,1,meta
101,w,43,Hamburg,Uni,105,11 jemandem die Vorfahrt nehmen,NH14_11,4,woe
101,w,43,Hamburg,Uni,105,12 sich nicht von der Stelle rühren,NH14_12,1,woe
101,w,43,Hamburg,Uni,105,13 einen Rausch haben,NH14_13,4,woe
101,w,43,Hamburg,Uni,105,15 jemandem Gesellschaft leisten,NH14_15,4,woe
101,w,43,Hamburg,Uni,105,16 jemanden übers Ohr hauen,NH14_16,1,meta
